id	surface form	sign span	morphological parsing	DULAT	POS	gloss	comments
161060	ṯdm	ṯdm	ṯd/m	ṯd	n. m. du. abs. acc.	breast	Very obscure. Martijn/Tania analyze dual -m 'two breasts'; DULAT attests ṯd but does not list this dual form, and EUPT leaves the colon unresolved.
# KTU 1.14 III:45							
161061	ašlw	ašlw  	!(ʔ&a!šlw[	/š-l-w/	vb G prefc. 1 c. sg.	to rest	DULAT direct attestation ašlw b ṣp ˤnh 'I shall rest in the glance of her eyes'.
161062	b	b 	b	b	prep.	in	
161063	ṣp	ṣp 	ṣp(I)/	ṣp (I)	n. m. du. cstr. gen.	look, glance	EUPT reads dual ṣapî, appropriate to the paired eyes.
161064	ˤnh	ʿnh	ˤn(I)/+h	ʕn (I)	n. f. du. cstr. gen. + 3 f. sg. suff.	eye	Natural dual 'her eyes' in DULAT's direct translation.
# KTU 1.14 III:46							
161065	d	d 	d	d	det. or rel. functor	2) which	
161066	b	b 	b	b	prep.	in	
161067	ḥlmy	ḥlmy  	ḥlm(I)/+y	ḥlm (I)	n. m. sg. cstr. gen. + 1 c. sg. suff.	dream	
161068	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. nom.	El	Subject of ytn.
161069	ytn	ytn	ytn[	/y-t-n/	vb G suffc. 3 m. sg.	to grant	Primary past-tense reading in DULAT 'El granted me'; Martijn/Tania explicitly permit ytn[.
161069	ytn	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to grant	Alt. prefix-conjugation analysis retained from the current parse.
# KTU 1.14 III:47							
161070	b	b 	b	b	prep.	in	
161071	ḏrty	ḏrty  	ḏr(t/t+y	ḏrt	n. f. sg. cstr. gen. + 1 c. sg. suff.	vision	Suffixed ḏrty 'my vision' after b.
161072	ab	ab  	ab/	ảb	n. m. sg. cstr. nom.	father	Construct in ab adm 'Father of Man'.
161073	adm	adm	adm(I)/	ảdm (I)	n. m. sg. abs. gen.	man	Genitive complement of ab (EUPT).
# KTU 1.14 III:48							
161074	wld	wld  	w (yld[/	w | /y-l-d/	conj. | vb G inf.	and | to engender	One TF token containing conjunction w + infinitive ld from weak /y-l-d/ (Martijn/Tania; DULAT direct translation).
161075	špḥ	špḥ  	špḥ/	špḥ	n. m. sg. abs. acc.	offspring	Object of the infinitive ld 'engender offspring' (DULAT; EUPT Akk.).
161076	l	l 	l(I)	l (I)	prep.	to	
161077	krt	krt	krt/	krt	PN m. sg. abs. gen.	Kirta	Recipient after l.
# KTU 1.14 III:49							
161078	w	w 	w	w	conj.	and	
161079	ġlm	ġlm  	ġlm/	ġlm	n. m. sg. abs. acc.	prince	Coordinated object in 'and a prince for the servant of El' (DULAT; EUPT Akk.).
161080	l	l 	l(I)	l (I)	prep.	to	
161081	ˤbd	ʿbd  	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. gen.	servant	Construct after l in l ˤbd il 'for the servant of El'.
161082	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	Genitive complement of ˤbd.
# KTU 1.14 III:50							
161083	krt	krt  	krt/	krt	PN m. sg. abs. nom.	Kirta	Subject of yḫṭ 'Kirta awoke' (EUPT Nom.).
161084	yḫṭ	yḫṭ  	!y!ḫṭ[	/ḫ-ṭ/	vb G prefc. 3 m. sg.	to wake up, come to	
161085	w	w 	w	w	conj.	4) declarative and emphatic functor	
161086	ḥlm	ḥlm	ḥlm(I)/	ḥlm (I)	n. m. sg. abs. nom.	dream	Nominal predicate after emphatic/declarative w.
# KTU 1.14 III:51							
161087	ˤbd	ʿbd  	ˤbd(I)/	ʕbd (I)	n. m. sg. cstr. nom.	servant	Construct subject/predicate ˤbd il 'servant of El' (EUPT Nom.).
161088	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	Genitive complement of ˤbd.
161089	w	w 	w	w	conj.	and	
161090	hdrt	hdrt	hdr(t/t	hdrt	n. f. sg. abs. nom.	revelation	Nominal predicate coordinated with ḥlm.
# KTU 1.14 III:52							
161091	yrxtxḥxṣ	yr[[x]]t[[x]]ḥ[[x]]ṣ    	!y!r]t]ḥṣ[	/r-ḥ-ṣ/	vb Gt prefc. 3 m. sg.	to wash oneself	Martijn and Tania restore yrtḥṣ; the form repeats the reflexive action found elsewhere.
161092	w	w 	w	w	conj.	1) copulative conj.	
161093	yadm	yadm	!y!(]n](ʔ&adm[	/ʔ-d-m/	vb N prefc. 3 m. sg.	to rouge oneself	N-stem with reconstructed formative nun; this normalizes Martijn/Tania's older !(n notation while preserving the same analysis.
# KTU 1.14 III:53							
161094	yrḥṣ	yrḥṣ  	!y!rḥṣ[	/r-ḥ-ṣ/	vb G prefc. 3 m. sg.	to wash	
161095	ydh	ydh  	yd(I)/+h	yd (I)	n. f. du. cstr. acc. + 3 m. sg. suff.	hand	Natural dual direct object 'his hands' (EUPT Akk. f. dual construct).
161096	amth	amth	am(t(II)/t~h	ảmt (II)	n. f. sg. abs. acc. + dir. -h	elbow	Directional h in 'up to the elbow' (Martijn/Tania; EUPT Term. f. sg.), not a possessive suffix. The older ~h(II) notation is normalized to canonical ~h.
# KTU 1.14 III:54							
161097	uṣbˤthˤd	uṣbʿth .ʿd  	uṣbˤ(t/t=+h ˤd(I)	ủṣbʕ | ʕd (I)	n. f. pl. cstr. acc. + 3 m. sg. suff. | prep.	fingers | up to	Two lexical words joined by TF: uṣbˤth + ˤd, 'his fingers/arms up to the shoulder' (DULAT; Martijn/Tania; compare II:13).
161098	ṯkm	ṯkm	ṯkm/	ṯkm	n. m. sg. abs. gen.	shoulder	Complement of ˤd 'up to the shoulder' (DULAT; EUPT Gen.).
# KTU 1.14 III:55							
161099	ˤrb	ʿrb  	ˤrb[	/ʕ-r-b/ (I)	vb G suffc. 3 m. sg.	1) to enter	
161100	b	b 	b	b	prep.	in	
161101	ẓl	ẓl  	ẓl(I)/	ẓl (I)	n. m. sg. cstr. gen.	shade	Construct in b ẓl ḫmt 'in the shade of the tent'.
161102	ḫmt	ḫmt  	ḫm(t/t	ḫmt	n. f. sg. abs. gen.	tent	Genitive complement of ẓl.
161103	lqḥ	lqḥ	lqḥ[	/l-q-ḥ/	vb G suffc. 3 m. sg.	to get hold of	
# KTU 1.14 III:56							
161104	imr	imr  	imr(I)/	ỉmr (I)	n. m. sg. cstr. acc.	lamb	Direct object in imr dbḥ 'a sacrificial lamb' (EUPT Akk. construct).
161105	dbḥ	dbḥ  	dbḥ/	dbḥ	n. m. sg. abs. gen.	sacrifice	Genitive qualifier of imr.
161106	b	b 	b	b	prep.	1) spatial location c) goal of movement or action	
161107	ydh	ydh	yd(I)/+h	yd (I)	n. f. du. cstr. gen. + 3 m. sg. suff.	hand	Natural dual 'in his hands'; b governs genitive.
# KTU 1.14 III:57							
161108	lla	lla  	ll(u&a/	llủ	n. m. sg. abs. acc.	suckling lamb	Second object of lqḥ (EUPT Akk. m. sg.).
161109	klatnm	klatnm	kla(t/tn~m(I)	klảt(n)	n. f. du. abs. acc. + encl. -m	both	Feminine dual klảt(n); dual m dissimilates to n before enclitic -m (Martijn/Tania; EUPT; parallel 160735).
# KTU 1.14 III:58							
161110	klt	klt  	kl(t(II)/t	klt (II)	n. f. sg. cstr. acc.	measure	DULAT direct attestation klt lḥmh d nzl 'a measure of his bread of offering'; EUPT instead maps the consonants to klt I 'all'.
161111	lḥmh	lḥmh  	lḥm/+h	lḥm	n. m. sg. cstr. gen. + 3 m. sg. suff.	bread, grain	Suffixed genitive complement 'his bread' (EUPT St. cs.).
161112	d	d 	d	d	det. or rel. functor	1) the one(s) of a) det. of quality	
161113	nzl	nzl	nzl/	nzl	n. m. sg. abs. gen.	offering	Genitive after relational d in 'bread of offering' (DULAT; EUPT).
# KTU 1.14 III:59							
161114	lqḥ	lqḥ  	lqḥ[	/l-q-ḥ/	vb G suffc. 3 m. sg.	to get hold of	
161115	msrr	msrr     	msrr/	msrr	n. m. sg. cstr. acc.	entrails	Direct object of lqḥ and construct before the sacrificial bird (DULAT; EUPT Akk.).
161116	ṣr	ṣr  	(ˤṣr(I)/	ʕṣr (I)	n. f. sg. cstr. gen.	bird	Initial ˤ is omitted in the written surface. DULAT's exact attestation and the parallel at I:59 read msrr ˤṣr dbḥ 'entrails of a sacrificial bird'; Tyre is contextually impossible.
161117	dbḥ	dbḥ	dbḥ/	dbḥ	n. m. sg. abs. gen.	sacrifice	Genitive qualifier of ˤṣr 'sacrificial bird'.
# KTU 1.14 IV:1							
161118	yṣq	yṣq  	yṣq[	/y-ṣ-q/	vb G suffc. 3 m. sg.	to pour (out), serve	Narrative suffix conjugation: yṣq b gl ḥtṯ yn 'he poured wine into a silver cup' (DULAT; EUPT G-SK 3 m. sg.; Martijn/Tania).
161119	b	b 	b	b	prep.	into	
161120	gl	gl  	gl(II)/	gl (II)	n. m. sg. cstr. gen.	cup	b gl ḥtṯ 'into a cup of silver'.
161121	ḥtṯ	ḥtṯ  	ḥtṯ/	ḥtṯ	n. m. sg. abs. gen.	silver	
161122	yn	yn	yn/	yn	n. m. sg. abs. acc.	wine	
# KTU 1.14 IV:2							
161123	b	b 	b	b	prep.	into	
161124	gl	gl  	gl(II)/	gl (II)	n. m. sg. cstr. gen.	cup	b gl ḫrṣ 'into a cup of gold'.
161125	ḫrṣ	ḫrṣ  	ḫrṣ/	ḫrṣ	n. m. sg. abs. gen.	gold	
161126	nbt	nbt  	nb(t/t	nbt	n. f. sg. abs. acc.	honey	
161127	w	w 	w	w	conj.	and	
161128	ˤly	ʿly	ˤly[	/ʕ-l-y/	vb G suffc. 3 m. sg.	to go up	Narrative suffix conjugation (EUPT G-SK 3 m. sg.).
# KTU 1.14 IV:3							
161129	l	l 	l(I)	l (I)	prep.	to	
161130	ẓr	ẓr  	ẓr(I)/	ẓr (I)	n. m. sg. cstr. gen.	upon	Compound l ẓr mgdl 'upon/on top of the tower'.
161131	mgdl	mgdl  	mgdl/	mgdl	n. m. sg. abs. gen.	tower	
161132	rkb	rkb	rkb[	/r-k-b/	vb G suffc. 3 m. sg.	to mount	Narrative suffix conjugation (EUPT G-SK 3 m. sg.).
# KTU 1.14 IV:4							
161133	ṯkmm	ṯkmm  	ṯk/m~m	ṯkm	n. m. du. cstr. acc. + encl. -m	shoulder	EUPT reads “the two shoulders of the wall.”
161134	ḥmt	ḥmt  	ḥm(t(I)/t	ḥmt (I)	n. f. sg. abs. gen.	wall	
161135	nša	nša	nš(ʔ[&a	/n-š-ʔ/	vb G suffc. 3 m. sg.	to raise	Weak-final suffix conjugation (EUPT G-SK 3 m. sg.).
# KTU 1.14 IV:5							
161136	ydh	ydh  	yd(I)/+h	yd (I)	n. f. du. cstr. acc. + 3 m. sg. suff.	hand	ydh 'his two hands', object of nša (EUPT Akk. f. du.).
161137	šmmh	šmmh  	šm(m(I)/m~h	šmm (I)	n. m. pl. tant. abs. acc. + dir. -h	heavens	Directional -h after the plural: 'toward heaven' (EUPT Term. m. pl.); not a possessive suffix.
161138	dbḥ	dbḥ	dbḥ[	/d-b-ḥ/	vb G suffc. 3 m. sg.	to sacrifice	EUPT G-SK 3 m. sg.; the following l-phrase supplies the offering.
# KTU 1.14 IV:6							
161139	l	l 	l(I)	l (I)	prep.	to	
161140	ṯr	ṯr  	ṯr(I)/	ṯr (I)	n. m. sg. cstr. acc.	bull	ṯr abh il 'a bull for his father El'.
161141	abh	abh  	ab/+h	ảb	n. m. sg. cstr. gen. + 3 m. sg. suff.	father	
161142	il	il  	il(I)/	ỉl (I)	DN m. sg. abs. gen.	El	
161143	šrd	šrd	šrd[:d	/š-r-d/	vb D suffc. 3 m. sg.	to honour	EUPT reads D-SK 3 m. sg.
# KTU 1.14 IV:7							
161144	bˤl	bʿl  	bˤl(II)/	bʕl (II)	DN m. sg. abs. acc.	Baal	EUPT reads the divine name Baal.
161145	b	b 	b	b	prep.	with	
161146	dbḥh	dbḥh  	dbḥ/+h	dbḥ	n. m. sg. cstr. gen. + 3 m. sg. suff.	sacrifice	b dbḥh 'with his sacrifice'.
161147	bn	bn 	bn(I)/	bn (I)	n. m. sg. cstr. acc.	son	bn dgn 'the son of Dagan', appositional object referring to Baal.
161148	dgn	dgn	dgn(II)/	dgn (II)	DN m. sg. abs. gen.	Dagan	Divine name in the filiation bn dgn.
# KTU 1.14 IV:8							
161149	b	b[ ] 	b	b	prep.	at	
161150	mṣdh	[m]ṣdh    	mṣd(I)/+h	mṣd (I)	n. m. sg. cstr. gen. + 3 m. sg. suff.	feast of game	
161151	yrd	yrd  	yrd[	/y-r-d/	vb G suffc. 3 m. sg.	to go down, descend	Narrative suffix conjugation (EUPT G-SK 3 m. sg.; Martijn/Tania).
161152	krt	krt	krt/	krt	PN sg. abs. nom.	Kirta	
# KTU 1.14 IV:9							
161153	l	l 	l(I)	l (I)	prep.	from	
161154	ggt	ggt  	gg(I)/t=	gg (I)	n. m. pl. abs. gen.	roof	DULAT lists ggt as the plural of masculine gg (I) and cites yrd krt l ggt; EUPT likewise reads “from the roofs.”
161155	ˤdb	ʿdb  	ˤdb[	/ʕ-d-b/	vb G suffc. 3 m. sg.	to prepare	ˤdb akl 'he prepared food' (DULAT; EUPT G-SK 3 m. sg.).
161156	akl	akl  	akl(II)/	ảkl (II)	n. m. sg. abs. acc.	food	
161157	l	l 	l(I)	l (I)	prep.	from	
161158	qryt	qryt	qry(t/t	qryt	n. f. sg. abs. gen.	city	akl l qryt 'food from the city/cities'.
# KTU 1.14 IV:10							
161159	ḥtt	ḥtt  	ḥ(ṭ&t(t/t	ḥṭt	n. f. sg. abs. acc.	wheat	CUC writes ḥtt for expected ḥṭt; context and EUPT ḥiṭṭata identify wheat, not DULAT ḥtt 'terror'.
161160	l	l 	l(I)	l (I)	prep.	from	
161161	bt	bt  	b(t(I)/t	bt (I)	n. f. sg. cstr. gen.	daughter	bt ḫbr 'Daughter-of-Ḫubur' (TN; EUPT ON Bêtu-Ḫabūri).
161162	ḫbr	ḫbr	ḫbr/	ḫbr	TN sg. abs. gen.	Ḫubur	
# KTU 1.14 IV:11							
161163	yip	yip  	!y!(ʔ&ip(y[	/ʔ-p-y/	vb G prefc. 3 m. sg. juss.	to bake	Weak-final /ʔ-p-y/: yip lḥm 'let him bake bread' (DULAT direct attestation; EUPT G-PKK; Martijn/Tania).
161164	lḥm	lḥm  	lḥm/	lḥm	n. m. sg. abs. acc.	bread	DULAT reads the noun “bread,” not /l-ḥ-m/ “eat.”
161165	d	d 	d	d	det. or rel. functor	which	
161166	ḫmš	ḫmš	ḫmš(II)/	ḫmš (II)	adj. m. sg. abs. gen.	fifth	Substantivized ordinal in lḥm d ḫmš (DULAT; EUPT).
# KTU 1.14 IV:12							
161167	mġd	m[ġ]d    	mġd/	mġd	n. m. sg. cstr. acc.	food, provisions	Construct before the following measure phrase (EUPT Akk. m. sg. St.cs.).
161168	ṯdṯ	ṯdṯ  	ṯdṯ/	ṯdṯ	adj. m. sg. abs. gen.	sixth	Primary DULAT ordinal reading: ṯdṯ yrḫm 'the sixth month'.
161168	ṯdṯ	ṯdṯ  	ṯdṯ/	ṯdṯ	num. m. sg. cstr. gen.	six-count	Alt. EUPT collective numeral: 'a six-count of months'.
161169	yrḫm	yrḫ[m]	yrḫ/m	yrḫ	n. m. pl. abs. gen.	month	ṯdṯ yrḫm 'six months'. Pl. ending, not a pronominal suffix: EUPT vocalises 'maġdâ ṯadūṯi ya⸢ra⸣[ḫīma]' / 'Verpflegung für sechs Mona[te]'. Gen. pl. after the numeral.
# KTU 1.14 IV:13							
161170	ˤdn	ʿdn  	ˤdn(III)/	ʕdn (III)	n. m. sg. cstr. nom.	party, troops	Construct in ˤdn ngb 'the provisioning-party/troops of victualling' (DULAT direct attestation).
161171	ngb	ngb  	ngb/	ngb	n. m. sg. abs. gen.	victualling	DULAT nominal reading; EUPT alternatively parses nugiba as Gpass suffc. 3 m. sg. 'was provisioned'.
161172	w	w[ ] 	w	w	conj.	and	
161173	yṣu	[yṣu  ]  	!y!(yṣ(ʔ[&u	/y-ṣ-ʔ/	vb G prefc. 3 m. sg. juss.	to go out	w yṣu ṣbu 'and let the army march out' (EUPT G-PKK).
161174	ṣbu	[ṣbu]	ṣbu(I)/	ṣbủ (I)	n. m. sg. cstr. nom.	army	ṣbu ṣba 'the army of armies' (a huge host), parallel to II:33.
# KTU 1.14 IV:14							
161175	ṣba	ṣba  	ṣb(u(I)&a/	ṣbủ (I)	n. m. sg. abs. gen.	army	Army, not ṣbủ II 'setting': the clause parallels DULAT ṣbu ṣbi ngb. Surface a is treated as allographic written material before the unwritten genitive ending, not as an accusative case vowel.
161176	ngb	ngb[  ]  	ngb/	ngb	n. m. sg. abs. gen.	victualling	DULAT nominal reading; EUPT alternatively parses a Gpass verb.
161177	w	[w ] 	w	w	conj.	and	
161178	yṣu	[yṣu  ]  	!y!(yṣ(ʔ[&u	/y-ṣ-ʔ/	vb G prefc. 3 m. sg. juss.	to go out	Parallel to IV:13.
161179	ˤdn	[ʿdn]	ˤdn(III)/	ʕdn (III)	n. m. sg. abs. nom.	party, troops	
# KTU 1.14 IV:15							
161180	mˤ	mʿ  	mˤ(II)	mʕ (II)	adv.	as one, together	Primary DULAT direct attestation yṣi ˤdn mˤ 'let the troops go out as one'.
161180	mˤ	mʿ  	mˤ(I)	mʕ (I)	adj. m. sg. abs. nom.	strong, great	Alt. EUPT maˤˤu, adjective.
161181	ṣbuh	ṣbuh  	ṣbu(I)/+h	ṣbủ (I)	n. m. sg. cstr. nom. + 3 m. sg. suff.	army	ṣbuh ul mad 'his army (was) an immense force'.
161182	ul	ul[  ]  	ul/	ủl	n. m. sg. abs. nom.	(military) force	
161183	mad	[mad]	m(ʔ&ad[	/m-ʔ-d/	vb G suffc. 3 m. sg.	to be immense, numerous	DULAT verbal predicate; EUPT labels maˀadu an adjective but has the same lexical sense.
# KTU 1.14 IV:16							
161184	ṯlṯ	ṯlṯ  	ṯlṯ(III)/	ṯlṯ (III)	n. m. pl. cstr. nom.	charioteer	Primary DULAT direct attestation: ṯlṯ mat rbt 'the charioteers are hundreds of myriads'.
161184	ṯlṯ	ṯlṯ  	ṯlṯ(I)/	ṯlṯ (I)	num. m. sg. abs. nom.	three	Alt. EUPT: 'three hundred myriads'.
161185	mat	mat  	m(ʔ&a(t/t=	mỉt	n. f. pl. abs. nom.	hundred	DULAT, EUPT, Martijn, and Tania read plural “hundreds.”
161186	rbt	rbt	rb(t/t=	rb(b)t	num. f. pl. abs. gen.	ten thousand	Plural 'myriads' governed by 'hundreds' (DULAT; Martijn/Tania; EUPT Gen. f. pl.).
# KTU 1.14 IV:17							
161187	hlk	hlk  	hlk[:w	/h-l-k/	vb G suffc. 3 m. pl.	to go, march	Primary EUPT halakū, G-SK 3 m. pl.: 'they marched by the thousand'.
161187	hlk	hlk  	hlk[/	/h-l-k/	vb G act. ptcpl. m. pl. abs. nom.	to go, march	Alt. participial reading, parallel to II:39.
161188	l	l 	l(I)	l (I)	prep.	by	
161189	aplpm	a[[p]]lpm    	alp(II)/m	ảlp (II)	num. pl. abs. gen.	thousand	DULAT and EUPT read numeral ảlp (II), “by the thousand.”
161190	ḫḏḏ	ḫḏḏ	ḫḏḏ/	ḫḏ(ḏ)	n. m. sg. abs. acc.	downpour, squall	km ḫḏḏ 'like a downpour'.
# KTU 1.14 IV:18							
161191	w	w 	w	w	conj.	and	
161192	l	l  	l(I)	l (I)	prep.	by	EUPT reads the preposition before rbt, “by/in tens of thousands”; negative and affirmative l are rejected.
161193	rbtkm	rbt .km 	rb(t/t= km	rb(b)t | km	num. f. pl. abs. gen. | prep.	ten thousand | like	DULAT, EUPT, Martijn, and Tania read rbt km yr, “by ten-thousands, like the early rain.”
161194	yr	yr	yr/	yr	n. m. sg. abs. gen.	early rain	
# KTU 1.14 IV:19							
161195	aṯr	aṯr  	aṯr(I)	ảṯr (I)	prep.	behind, after	Primary EUPT/Martijn-Tania reading: aṯr ṯn ṯn hlk 'two by two they marched'.
161195	aṯr	aṯr  	!!(ʔ&aṯr[/	/ʔ-ṯ-r/	vb G inf.	to go, follow	Alt. DULAT direct attestation: 'two by two they go/follow'.
161196	ṯn	ṯn  	ṯn(I)/	ṯn (I)	num.	two	EUPT reads Gen. m. dual ṯn (I), “after two”; the bow and crimson-cloth homonyms are contextually excluded.
161197	ṯn	ṯn  	ṯn(I)/	ṯn (I)	num.	two	EUPT reads Nom. m. dual ṯn (I), “two went”; the bow and crimson-cloth homonyms are contextually excluded.
161198	hlk	hlk	hlk[	/h-l-k/	vb G suffc. 3 m. du.	to go, march	EUPT halakā, G-SK 3 m. du.
# KTU 1.14 IV:20							
161199	aṯr	aṯr  	aṯr(I)	ảṯr (I)	prep.	behind, after	Primary EUPT/Martijn-Tania reading: aṯr ṯlṯ klhm 'in threes, all of them'.
161199	aṯr	aṯr  	!!(ʔ&aṯr[/	/ʔ-ṯ-r/	vb G inf.	to go, follow	Alt. DULAT direct attestation: 'they go in threes, all of them'.
161200	ṯlṯ	ṯlṯ  	ṯlṯ(I)/	ṯlṯ (I)	num.	three	Set of three.
161201	klhm	klhm	kl/+hm	kl	n. m. sg. cstr. nom. + 3 m. pl. suff.	all (of them)	
# KTU 1.14 IV:21							
161202	aḥd	aḥd  	aḥd(II)/	ảḥd (II)	adj. m. sg. abs. nom.	solitary, only one	DULAT direct attestation and EUPT Nom. m. sg.: 'the one left alone'.
161203	bth	bth  	bt(II)/+h	bt (II)	n. m. sg. cstr. acc. + 3 m. sg. suff.	house	
161204	ysgr	ysgr	!y!sgr[	/s-g-r/	vb G prefc. 3 m. sg.	to shut, close	EUPT G-PKL 3 m. sg.
# KTU 1.14 IV:22							
161205	almnt	almnt  	almn(t/t	ảlmnt	n. f. sg. abs. nom.	widow	
161206	škr	škr	!!škr(I)[/	/š-k-r/ (I)	vb G inf.	to hire out	Paronomastic infinitive before tškr.
# KTU 1.14 IV:23							
161207	tškr	tškr  	!t!škr[	/š-k-r/ (I)	vb G prefc. 3 f. sg.	to hire out	EUPT reads G-PKL 3 f. sg. with ảlmnt “widow” as subject.
161208	zbl	zbl  	zbl(III)/	zbl (III)	n. m. sg. abs. nom.	the sick one	DULAT zbl III 'one carried', not zbl I 'prince'.
161209	ˤršm	ʿršm	ˤrš/~m	ʕrš	n. f. sg. abs. acc. + encl. -m	bed, stretcher	DULAT and Huehnergard classify ʕrš as feminine.
# KTU 1.14 IV:24							
161210	yšu	yšu  	!y!(nš(ʔ[&u	/n-š-ʔ/	vb G prefc. 3 m. sg. juss.	to lift, carry	'yšu: let him carry' (juss.).
161211	ˤwr	ʿwr	ˤwr/	ʕwr	n. m. sg. abs. nom.	blind man	
# KTU 1.14 IV:25							
161212	mzl	mzl  	!!mzl[/	/m-z-l/	vb G inf.	to grope one's way	Paronomastic infinitive mzl ymzl (DULAT /m-z-l/; EUPT; Martijn/Tania).
161213	ymzl	ymzl	!y!mzl[	/m-z-l/	vb G prefc. 3 m. sg. juss.	to grope one's way	Primary DULAT/EUPT G-stem reading.
161213	ymzl	ymzl	!y!mzl[:d	/m-z-l/	vb D prefc. 3 m. sg. juss.	to grope one's way	Alt. Martijn/Tania D-stem analysis.
# KTU 1.14 IV:26							
161214	w	w 	w	w	conj.	and	
161215	ybl	ybl  	!y!(ybl[:pass	/y-b-l/	vb Gpass prefc. 3 m. sg.	to be taken, brought	Primary DULAT direct attestation and EUPT Gp-PKK: 'the newlywed was brought/taken'.
161215	ybl	ybl  	!y!(ybl[	/y-b-l/	vb G prefc. 3 m. sg.	to carry, bring, take	Alt. active reading discussed by EUPT and used by Martijn/Tania.
161216	trḫ	trḫ  	trḫ/	trḫ	n. m. sg. abs. nom.	newlywed, groom	
161217	ḥdṯ	ḥdṯ	ḥdṯ(I)/	ḥdṯ (I)	adj. m. sg. abs. nom.	new, newly wed	
# KTU 1.14 IV:27							
161218	ybˤr	ybʿr  	!y!bˤr(II)[:d	/b-ʕ-r/ (II)	vb D prefc. 3 m. sg. juss.	to send away	DULAT /b-ʕ-r/ II and parallel II:48: 'let him hand his wife to another'.
161219	l	l 	l(I)	l (I)	prep.	to	
161220	ṯn	ṯn  	ṯn(II)/	ṯn (II)	num. or adj. m. sg. abs. gen.	another, second	DULAT direct attestation l ṯn 'to another'; EUPT labels an indefinite pronoun.
161221	aṯth	aṯth	aṯ(t/t+h	ảṯt	n. f. sg. cstr. acc. + 3 m. sg. suff.	wife	
# KTU 1.14 IV:28							
161222	w	w 	w	w	conj.	and	
161223	l	l 	l(I)	l (I)	prep.	to	
161224	nkr	nkr  	nkr/	nkr	adj. m. sg. abs. gen.	stranger, foreigner	
161225	mddt	mddt	mdd(t(I)/t	mddt (I)	n. f. sg. abs. acc.	beloved	DULAT mddt I and EUPT Akk. f. sg.: '(his) beloved', not mddt II 'dispenser'.
# KTU 1.14 IV:29							
161226	km	km 	km	km	prep.	like	
161227	irby	irby  	irby/	ỉrby	n. m. sg. abs. gen.	locust	km irby 'like locusts'.
161228	tškn	tškn	!t!škn[	/š-k-n/	vb G prefc. 3 m. pl.	to settle	Plural subject understood from the simile (EUPT taškunū).
# KTU 1.14 IV:30							
161229	šd	šd  	šd(I)/	šd (I)	n. m. sg. abs. acc.	open field	
161230	k	k 	k(I)	k (I)	prep.	like	Comparative particle, not a suffix.
161231	ḥsn	ḥsn  	ḥsn/	ḥsn	n. m. sg. abs. gen.	grasshoppers	
161232	pat	pat	p(i&at/	pỉt	n. m. pl. cstr. gen.	boundary, fringe	pat mdbr 'the fringes of the desert'; DULAT pỉt n. m./f. lists pảt as the plural. EUPT alternatively vocalises a singular accusative.
# KTU 1.14 IV:31							
161233	mdbr	mdbr  	mdbr/	mdbr	n. m. sg. abs. gen.	desert	
161234	tlkn	tlkn	!t!(hlk[n	/h-l-k/	vb G prefc. 3 m. pl.	to go, go away	DULAT direct attestation; EUPT talikūna, G-PKL 3 m. pl.
# KTU 1.14 IV:32							
161235	ym	ym  	ym(I)/	ym (I)	n. m. sg. abs. acc.	day	
161236	w	w 	w	w	conj.	and	
161237	ṯn	ṯn  	ṯn(II)/	ṯn (II)	num. m. sg. abs. acc.	second	Ordinal in the day-count (EUPT Akk. m. sg.).
161238	aḫr	aḫr	aḫr	ảḫr	adv.	afterwards	
# KTU 1.14 IV:33							
161239	špšm	špšm  	špš/~m	špš	n. f. sg. abs. + encl. -m	sun	Temporal locative 'at sunrise/sunset', with enclitic -m (EUPT Lok. f. sg.; Martijn/Tania).
161240	b	b 	b	b	prep.	on	
161241	ṯlṯ	ṯlṯ	ṯlṯ(II)/	ṯlṯ (II)	num. m. sg. abs. gen.	third	Ordinal in b ṯlṯ 'on the third (day)' (DULAT ordinal; EUPT Gen. m. sg.).
# KTU 1.14 IV:34							
161242	ymġy	ymġ[y ]  	!y!mġy[	/m-ġ-y/	vb G prefc. 3 m. sg.	to come, arrive	EUPT G-PKL 3 m. sg.; DULAT direct attestation ymġy l qdš ảṯrt.
161243	l	l 	l(I)	l (I)	prep.	to	
161244	qdš	qdš	qdš(II)/	qdš (II)	n. m. sg. cstr. gen.	sanctuary	qdš aṯrt ṣrm 'the sanctuary of Athirat of Tyre'; DULAT qdš II is the common noun, not qdš III the divine name.
# KTU 1.14 IV:35							
161245	aṯrt	aṯrt   	aṯr(t(II)/t	ảṯrt (II)	DN f. sg. cstr. gen.	Athirat/Asherah	DULAT direct attestation identifies the goddess in qdš ảṯrt ṣrm; not ảṯrt I 'nape'.
161246	ṣrm	ṣrm  	ṣr/~m	ṣr	TN sg. abs. gen. + encl. -m	Tyre	Primary DULAT TN and EUPT singular + enclitic -m. EUPT also discusses dual, plural, and gentilic alternatives; Martijn/Tania prefer a plural place-name analysis.
161247	w	w 	w	w	conj.	and	
161248	l	l 	l(I)	l (I)	prep.	to	
